usuario,productos_tot_num,compras_tot_num,precio_medio_prod,ultima_compra,gasto_tot,productos_por_compra,F,M,ult_compra_dias,R,valor,RFM
571406204,25,1,5.1112,2019-11-14,127.78,25.0,1,1,107,2,4,211
571408009,2,1,8.425,2019-11-14,16.85,2.0,1,1,107,2,4,211
571412430,4,1,4.362500000000001,2019-11-14,17.450000000000003,4.0,1,1,107,2,4,211
571422325,9,1,1.078888888888889,2019-12-18,9.71,9.0,1,1,73,3,5,311
571426952,19,1,11.635789473684211,2019-11-19,221.08,19.0,1,1,102,2,4,211
571434683,20,1,3.2939999999999996,2019-11-14,65.88,20.0,1,1,107,2,4,211
571471902,6,2,3.4299999999999997,2019-11-26,20.58,3.0,1,1,95,2,4,211
571478572,5,1,2.114,2020-02-06,10.57,5.0,1,1,23,5,7,511
571478679,4,2,4.9025,2019-11-20,19.61,2.0,1,1,101,2,4,211
571499451,1,1,23.57,2019-11-14,23.57,1.0,1,1,107,2,4,211
571519988,31,1,0.4164516129032258,2019-12-27,12.91,31.0,1,1,64,3,5,311
571522088,11,1,1.4945454545454546,2019-11-14,16.44,11.0,1,1,107,2,4,211
571526730,3,1,13.723333333333334,2019-11-14,41.17,3.0,1,1,107,2,4,211
571527452,1,1,13.49,2019-12-31,13.49,1.0,1,1,60,4,6,411
571533250,5,1,4.096,2019-11-15,20.48,5.0,1,1,106,2,4,211
571535362,20,1,1.86,2019-12-09,37.2,20.0,1,1,82,3,5,311
571535956,17,2,5.223529411764706,2019-12-16,88.8,8.5,1,1,75,3,5,311
571561316,3,1,5.223333333333334,2019-11-18,15.670000000000002,3.0,1,1,103,2,4,211
571577677,31,2,3.2551612903225804,2019-12-23,100.91,15.5,1,1,68,3,5,311
571577751,2,1,5.16,2019-11-14,10.32,2.0,1,1,107,2,4,211
571592832,5,1,4.004,2019-11-17,20.019999999999996,5.0,1,1,104,2,4,211
571593694,4,1,0.92,2019-12-12,3.68,4.0,1,1,79,3,5,311
571600439,19,1,2.5094736842105263,2019-11-14,47.68,19.0,1,1,107,2,4,211
571604622,2,1,42.7,2019-11-14,85.4,2.0,1,1,107,2,4,211
571613771,6,1,1.1300000000000001,2020-02-19,6.780000000000001,6.0,1,1,10,5,7,511
571614441,1,1,5.4,2019-11-14,5.4,1.0,1,1,107,2,4,211
571619528,1,1,26.51,2019-11-16,26.51,1.0,1,1,105,2,4,211
571620412,4,1,8.4475,2019-11-14,33.79,4.0,1,1,107,2,4,211
571629989,12,1,6.881666666666667,2019-11-14,82.58,12.0,1,1,107,2,4,211
571633150,12,1,4.841666666666667,2020-01-08,58.1,12.0,1,1,52,4,6,411
571698394,1,1,52.22,2019-11-15,52.22,1.0,1,1,106,2,4,211
571722993,6,2,7.1816666666666675,2020-01-28,43.09,3.0,1,1,32,4,6,411
571727211,8,1,3.61625,2019-11-15,28.93,8.0,1,1,106,2,4,211
571736101,2,1,4.800000000000001,2019-11-28,9.600000000000001,2.0,1,1,93,2,4,211
571736631,14,1,3.440714285714286,2020-01-28,48.17,14.0,1,1,32,4,6,411
571751983,4,1,4.515,2019-11-15,18.06,4.0,1,1,106,2,4,211
571756933,8,1,5.2075,2019-11-16,41.66,8.0,1,1,105,2,4,211
571761277,17,1,2.42,2019-11-19,41.14,17.0,1,1,102,2,4,211
571783868,8,1,1.19,2019-11-15,9.52,8.0,1,1,106,2,4,211
571786317,12,1,6.186666666666667,2019-11-15,74.24000000000001,12.0,1,1,106,2,4,211
571794292,8,1,8.442499999999999,2019-11-23,67.53999999999999,8.0,1,1,98,2,4,211
571798152,3,1,8.74,2019-11-15,26.22,3.0,1,1,106,2,4,211
571802085,4,1,3.7725,2019-11-15,15.09,4.0,1,1,106,2,4,211
571813280,1,1,4.81,2019-11-15,4.81,1.0,1,1,106,2,4,211
571818645,8,2,9.12125,2019-12-09,72.97,4.0,1,1,82,3,5,311
571820417,6,1,2.645,2019-11-15,15.870000000000001,6.0,1,1,106,2,4,211
571828792,26,3,3.006153846153846,2019-12-12,78.16,8.666666666666666,1,1,79,3,5,311
571834507,7,1,5.668571428571428,2019-11-21,39.68,7.0,1,1,100,2,4,211
571836952,3,1,12.313333333333334,2019-11-15,36.940000000000005,3.0,1,1,106,2,4,211
571838163,24,2,5.9816666666666665,2020-01-13,143.56,12.0,1,1,47,4,6,411
571858197,9,1,3.802222222222222,2019-11-15,34.22,9.0,1,1,106,2,4,211
571861416,1,1,39.68,2019-12-01,39.68,1.0,1,1,90,3,5,311
571863492,6,1,11.395000000000001,2019-11-15,68.37,6.0,1,1,106,2,4,211
571865598,17,2,15.19235294117647,2020-02-28,258.27,8.5,1,1,1,5,7,511
571867371,4,1,3.0825,2019-11-18,12.33,4.0,1,1,103,2,4,211
571876104,28,2,2.3467857142857143,2019-12-13,65.71,14.0,1,1,78,3,5,311
571876589,8,1,3.79,2019-11-15,30.32,8.0,1,1,106,2,4,211
571895256,5,1,4.614,2020-02-05,23.07,5.0,1,1,24,5,7,511
571904921,4,1,4.1875,2019-11-15,16.75,4.0,1,1,106,2,4,211
571916098,3,1,4.303333333333334,2019-11-15,12.91,3.0,1,1,106,2,4,211
571933586,16,2,19.63125,2019-11-15,314.1,8.0,1,2,106,2,5,212
571968973,59,4,3.3166101694915255,2019-12-26,195.68,14.75,1,1,65,3,5,311
571991935,6,1,5.3116666666666665,2019-11-15,31.869999999999997,6.0,1,1,106,2,4,211
571998261,1,1,14.13,2019-12-22,14.13,1.0,1,1,69,3,5,311
572001866,8,1,4.0825000000000005,2019-11-15,32.660000000000004,8.0,1,1,106,2,4,211
572005916,69,5,3.2155072463768115,2020-02-12,221.87,13.8,1,1,17,5,7,511
572053692,17,1,2.742352941176471,2019-12-22,46.620000000000005,17.0,1,1,69,3,5,311
572071308,7,1,6.017142857142858,2019-11-16,42.120000000000005,7.0,1,1,105,2,4,211
572094543,1,1,19.05,2019-11-16,19.05,1.0,1,1,105,2,4,211
572095570,35,2,2.491142857142857,2020-02-23,87.19,17.5,1,1,6,5,7,511
572122491,3,1,3.67,2019-12-14,11.01,3.0,1,1,77,3,5,311
572123509,2,1,6.505,2020-01-31,13.01,2.0,1,1,29,5,7,511
572148748,3,1,4.443333333333333,2020-02-19,13.33,3.0,1,1,10,5,7,511
572153518,6,1,10.328333333333333,2019-11-16,61.97,6.0,1,1,105,2,4,211
572154447,1,1,63.33,2019-11-16,63.33,1.0,1,1,105,2,4,211
572158163,24,1,1.8841666666666665,2020-01-19,45.22,24.0,1,1,41,4,6,411
572160973,15,1,6.091333333333334,2019-11-16,91.37,15.0,1,1,105,2,4,211
572162398,11,1,2.7618181818181817,2019-11-20,30.38,11.0,1,1,101,2,4,211
572166993,5,1,2.8200000000000003,2019-12-16,14.100000000000001,5.0,1,1,75,3,5,311
572183626,1,1,21.59,2019-11-22,21.59,1.0,1,1,99,2,4,211
572188862,23,3,4.213478260869565,2019-12-23,96.91,7.666666666666667,1,1,68,3,5,311
572194406,7,1,5.844285714285713,2019-11-24,40.91,7.0,1,1,97,2,4,211
572222388,10,1,1.7810000000000001,2019-11-16,17.810000000000002,10.0,1,1,105,2,4,211
572231028,2,1,8.81,2019-12-06,17.62,2.0,1,1,85,3,5,311
572240919,5,1,4.572,2019-11-24,22.86,5.0,1,1,97,2,4,211
572265004,3,1,3.9000000000000004,2019-11-22,11.700000000000001,3.0,1,1,99,2,4,211
572273118,50,4,2.5138,2020-01-30,125.69,12.5,1,1,30,5,7,511
572282387,3,1,9.42,2019-11-16,28.259999999999998,3.0,1,1,105,2,4,211
572284995,7,1,2.7871428571428574,2019-12-03,19.51,7.0,1,1,88,3,5,311
572318519,1,1,7.14,2019-11-27,7.14,1.0,1,1,94,2,4,211
572326503,4,1,31.509999999999998,2019-11-16,126.03999999999999,4.0,1,1,105,2,4,211
572354083,3,1,9.356666666666667,2020-02-08,28.07,3.0,1,1,21,5,7,511
572369923,1,1,0.13,2019-11-16,0.13,1.0,1,1,105,2,4,211
572393596,10,1,8.508,2019-12-25,85.07999999999998,10.0,1,1,66,3,5,311
572441985,19,1,2.0500000000000003,2019-11-17,38.95,19.0,1,1,104,2,4,211
572448887,12,1,3.016666666666667,2019-11-17,36.2,12.0,1,1,104,2,4,211
572450626,5,1,1.986,2019-11-23,9.93,5.0,1,1,98,2,4,211
572475359,24,3,6.073333333333333,2019-11-23,145.76,8.0,1,1,98,2,4,211
572491681,1,1,14.37,2019-11-17,14.37,1.0,1,1,104,2,4,211
572498451,6,1,2.3666666666666667,2020-01-28,14.2,6.0,1,1,32,4,6,411
572503335,37,1,1.4100000000000001,2019-11-17,52.17,37.0,1,1,104,2,4,211
572511977,8,2,3.49375,2020-02-13,27.95,4.0,1,1,16,5,7,511
572515177,1,1,18.25,2019-11-17,18.25,1.0,1,1,104,2,4,211
572521459,3,1,11.56,2019-11-17,34.68,3.0,1,1,104,2,4,211
572550112,2,1,5.87,2019-11-21,11.74,2.0,1,1,100,2,4,211
572593284,3,1,35.81666666666666,2019-11-25,107.44999999999999,3.0,1,1,96,2,4,211
572600490,9,1,2.6933333333333334,2019-11-17,24.240000000000002,9.0,1,1,104,2,4,211
572624020,1,1,26.54,2019-11-17,26.54,1.0,1,1,104,2,4,211
572624229,5,1,10.164,2019-11-17,50.82,5.0,1,1,104,2,4,211
572639404,4,1,3.295,2020-02-27,13.18,4.0,1,1,2,5,7,511
572640908,4,1,6.367500000000001,2019-11-17,25.470000000000002,4.0,1,1,104,2,4,211
572643439,2,1,19.045,2019-11-17,38.09,2.0,1,1,104,2,4,211
572643962,3,1,8.49,2019-11-17,25.47,3.0,1,1,104,2,4,211
572645572,2,1,10.635,2019-11-17,21.27,2.0,1,1,104,2,4,211
572660985,2,1,5.93,2019-11-17,11.86,2.0,1,1,104,2,4,211
572668411,1,1,4.84,2019-11-20,4.84,1.0,1,1,101,2,4,211
572668684,2,1,14.635000000000002,2019-11-17,29.270000000000003,2.0,1,1,104,2,4,211
572680056,15,1,3.6686666666666667,2019-11-19,55.03,15.0,1,1,102,2,4,211
572686129,19,1,0.8710526315789474,2019-11-17,16.55,19.0,1,1,104,2,4,211
572704827,7,1,4.659999999999999,2019-11-17,32.62,7.0,1,1,104,2,4,211
572729037,8,1,5.32375,2019-12-27,42.59,8.0,1,1,64,3,5,311
572729361,2,1,22.13,2019-11-23,44.26,2.0,1,1,98,2,4,211
572746171,24,2,3.7854166666666664,2020-01-27,90.85,12.0,1,1,33,4,6,411
572750410,7,2,5.814285714285715,2019-12-07,40.7,3.5,1,1,84,3,5,311
572764127,9,1,1.4877777777777779,2019-11-19,13.39,9.0,1,1,102,2,4,211
572766323,3,1,3.486666666666667,2019-11-18,10.46,3.0,1,1,103,2,4,211
572771938,18,1,2.3055555555555554,2019-11-28,41.5,18.0,1,1,93,2,4,211
572773950,29,1,2.8541379310344825,2019-11-19,82.77,29.0,1,1,102,2,4,211
572775044,3,1,10.633333333333333,2019-11-17,31.9,3.0,1,1,104,2,4,211
572778635,7,1,4.5442857142857145,2019-11-18,31.810000000000002,7.0,1,1,103,2,4,211
572807370,7,1,3.97,2020-02-12,27.790000000000003,7.0,1,1,17,5,7,511
572813384,1,1,27.06,2019-11-19,27.06,1.0,1,1,102,2,4,211
572826737,1,1,4.92,2019-11-18,4.92,1.0,1,1,103,2,4,211
572848825,7,1,13.195714285714287,2019-11-18,92.37,7.0,1,1,103,2,4,211
572853487,14,1,1.5342857142857143,2019-12-13,21.48,14.0,1,1,78,3,5,311
572854001,5,1,3.504,2019-11-18,17.52,5.0,1,1,103,2,4,211
572856209,4,1,4.8025,2019-11-18,19.21,4.0,1,1,103,2,4,211
572872523,24,1,3.955833333333333,2019-11-19,94.94,24.0,1,1,102,2,4,211
572877805,40,1,5.14825,2019-11-19,205.93,40.0,1,1,102,2,4,211
572897746,2,1,40.239999999999995,2019-11-18,80.47999999999999,2.0,1,1,103,2,4,211
572903861,21,1,5.243809523809524,2019-11-26,110.12,21.0,1,1,95,2,4,211
572908105,6,1,2.981666666666667,2019-11-18,17.89,6.0,1,1,103,2,4,211
572926487,13,1,2.7946153846153843,2020-02-03,36.33,13.0,1,1,26,5,7,511
572931692,2,1,5.96,2020-01-23,11.92,2.0,1,1,37,4,6,411
572932780,68,1,4.418235294117647,2019-11-24,300.44,68.0,1,1,97,2,4,211
572932837,1,1,19.03,2019-12-16,19.03,1.0,1,1,75,3,5,311
572945052,9,1,8.366666666666667,2020-01-15,75.30000000000001,9.0,1,1,45,4,6,411
572953550,6,1,6.1933333333333325,2020-01-21,37.16,6.0,1,1,39,4,6,411
572966769,2,1,5.4,2019-11-18,10.8,2.0,1,1,103,2,4,211
572982568,2,1,11.825,2019-12-10,23.65,2.0,1,1,81,3,5,311
572988534,4,1,8.8675,2019-11-18,35.47,4.0,1,1,103,2,4,211
572991401,24,1,4.0441666666666665,2019-11-18,97.06,24.0,1,1,103,2,4,211
572992226,76,6,6.205394736842106,2020-02-27,471.61,12.666666666666666,2,2,2,5,9,522
572997857,6,1,6.866666666666667,2019-11-18,41.2,6.0,1,1,103,2,4,211
573001774,2,1,13.335,2019-11-18,26.67,2.0,1,1,103,2,4,211
573011825,19,1,2.0626315789473684,2019-11-21,39.19,19.0,1,1,100,2,4,211
573029681,20,2,3.3225000000000002,2020-02-21,66.45,10.0,1,1,8,5,7,511
573052138,5,1,5.470000000000001,2020-02-04,27.35,5.0,1,1,25,5,7,511
573055069,2,1,3.675,2019-11-18,7.35,2.0,1,1,103,2,4,211
573085520,6,1,2.046666666666667,2019-11-19,12.280000000000001,6.0,1,1,102,2,4,211
573094118,1,1,19.03,2019-12-17,19.03,1.0,1,1,74,3,5,311
573095047,12,1,3.935,2020-02-24,47.22,12.0,1,1,5,5,7,511
573113876,13,1,4.496923076923077,2019-12-07,58.459999999999994,13.0,1,1,84,3,5,311
573125031,18,1,5.206666666666667,2019-11-23,93.72,18.0,1,1,98,2,4,211
573126905,17,3,8.48,2019-11-26,144.16,5.666666666666667,1,1,95,2,4,211
573138591,12,3,3.7458333333333336,2020-02-20,44.95,4.0,1,1,9,5,7,511
573139522,3,2,18.623333333333335,2019-11-23,55.870000000000005,1.5,1,1,98,2,4,211
573141537,1,1,15.71,2019-12-14,15.71,1.0,1,1,77,3,5,311
573148247,9,1,2.11,2019-11-24,18.99,9.0,1,1,97,2,4,211
573155085,2,1,2.325,2019-11-22,4.65,2.0,1,1,99,2,4,211
573155882,2,1,16.43,2019-11-18,32.86,2.0,1,1,103,2,4,211
573164174,5,1,7.8340000000000005,2019-11-18,39.17,5.0,1,1,103,2,4,211
573167887,1,1,11.75,2019-11-18,11.75,1.0,1,1,103,2,4,211
573191681,7,1,5.764285714285714,2019-11-22,40.35,7.0,1,1,99,2,4,211
573193605,13,1,3.5984615384615384,2019-11-18,46.78,13.0,1,1,103,2,4,211
573195277,7,1,4.045714285714285,2020-02-15,28.319999999999997,7.0,1,1,14,5,7,511
573204986,5,1,5.0600000000000005,2019-11-30,25.300000000000004,5.0,1,1,91,2,4,211
573233269,7,1,7.6571428571428575,2020-01-17,53.6,7.0,1,1,43,4,6,411
573234199,15,1,2.872,2019-11-19,43.08,15.0,1,1,102,2,4,211
573263678,13,1,3.427692307692308,2020-01-23,44.56,13.0,1,1,37,4,6,411
573288353,1,1,9.52,2019-11-19,9.52,1.0,1,1,102,2,4,211
573292971,9,1,2.28,2019-11-19,20.52,9.0,1,1,102,2,4,211
573295150,5,1,7.58,2019-12-19,37.9,5.0,1,1,72,3,5,311
573311446,4,1,2.7525,2019-11-19,11.01,4.0,1,1,102,2,4,211
573315563,6,1,2.3766666666666665,2019-11-19,14.259999999999998,6.0,1,1,102,2,4,211
573319407,8,1,7.225,2019-12-02,57.8,8.0,1,1,89,3,5,311
573341607,3,1,9.296666666666667,2019-11-19,27.89,3.0,1,1,102,2,4,211
573348793,48,2,2.6804166666666664,2019-12-16,128.66,24.0,1,1,75,3,5,311
573359721,1,1,46.02,2020-02-18,46.02,1.0,1,1,11,5,7,511
573364071,14,1,2.927857142857143,2019-12-31,40.99,14.0,1,1,60,4,6,411
573366311,2,1,5.359999999999999,2019-11-19,10.719999999999999,2.0,1,1,102,2,4,211
573372693,10,2,6.657000000000001,2019-12-23,66.57000000000001,5.0,1,1,68,3,5,311
573395666,5,1,3.854,2019-11-19,19.27,5.0,1,1,102,2,4,211
573404809,3,1,6.983333333333333,2019-11-19,20.95,3.0,1,1,102,2,4,211
573409110,3,1,10.733333333333334,2019-11-19,32.2,3.0,1,1,102,2,4,211
573435795,2,1,2.9450000000000003,2019-12-21,5.890000000000001,2.0,1,1,70,3,5,311
573437132,21,1,2.402857142857143,2019-11-19,50.46,21.0,1,1,102,2,4,211
573440084,1,1,13.33,2019-11-20,13.33,1.0,1,1,101,2,4,211
573451240,14,1,2.335,2019-11-19,32.69,14.0,1,1,102,2,4,211
573453266,1,1,38.89,2019-11-19,38.89,1.0,1,1,102,2,4,211
573475850,3,1,3.81,2019-11-19,11.43,3.0,1,1,102,2,4,211
573505445,7,1,3.467142857142857,2019-11-20,24.27,7.0,1,1,101,2,4,211
573512681,42,1,5.261666666666667,2019-11-23,220.99,42.0,1,1,98,2,4,211
573521932,3,1,3.4133333333333336,2019-11-19,10.24,3.0,1,1,102,2,4,211
573530452,1,1,13.02,2019-11-19,13.02,1.0,1,1,102,2,4,211
573534688,4,1,9.935,2020-01-16,39.74,4.0,1,1,44,4,6,411
573556710,7,1,4.291428571428571,2019-11-20,30.039999999999996,7.0,1,1,101,2,4,211
573567645,2,2,6.11,2019-12-05,12.22,1.0,1,1,86,3,5,311
573580764,3,1,3.28,2019-12-15,9.84,3.0,1,1,76,3,5,311
573584627,8,1,2.39375,2020-01-15,19.15,8.0,1,1,45,4,6,411
573586254,56,3,2.01625,2019-12-20,112.91,18.666666666666668,1,1,71,3,5,311
573589598,12,1,8.814166666666667,2019-11-23,105.77000000000001,12.0,1,1,98,2,4,211
573608074,5,1,3.6100000000000003,2020-02-11,18.05,5.0,1,1,18,5,7,511
573609282,82,8,1.7364634146341462,2020-02-01,142.39,10.25,2,1,28,5,8,521
573633100,8,2,3.495,2019-12-22,27.96,4.0,1,1,69,3,5,311
573647691,57,3,4.859999999999999,2020-02-19,277.02,19.0,1,1,10,5,7,511
573665549,1,1,21.59,2019-11-19,21.59,1.0,1,1,102,2,4,211
573666270,2,1,8.015,2019-11-19,16.03,2.0,1,1,102,2,4,211
573704713,18,1,6.817777777777778,2019-11-20,122.72,18.0,1,1,101,2,4,211
573731308,2,1,9.805,2019-11-23,19.61,2.0,1,1,98,2,4,211
573764914,12,1,1.6083333333333334,2019-11-20,19.3,12.0,1,1,101,2,4,211
573768205,6,1,2.22,2019-11-20,13.32,6.0,1,1,101,2,4,211
573785302,5,1,2.73,2019-11-20,13.65,5.0,1,1,101,2,4,211
573787956,2,1,9.725,2019-11-29,19.45,2.0,1,1,92,2,4,211
573794617,1,1,10.48,2019-11-20,10.48,1.0,1,1,101,2,4,211
573800417,21,1,8.323809523809524,2019-12-05,174.8,21.0,1,1,86,3,5,311
573821806,2,1,14.665000000000001,2019-11-20,29.330000000000002,2.0,1,1,101,2,4,211
573823111,268,2,5.81794776119403,2020-02-21,1559.21,134.0,1,5,8,5,11,515
573837474,1,1,9.52,2019-11-20,9.52,1.0,1,1,101,2,4,211
573838818,10,1,5.261,2019-12-02,52.61,10.0,1,1,89,3,5,311
573853714,12,1,3.4433333333333334,2020-02-10,41.32,12.0,1,1,19,5,7,511
573859591,3,1,5.553333333333334,2019-11-20,16.66,3.0,1,1,101,2,4,211
573867038,5,1,2.286,2019-11-20,11.43,5.0,1,1,101,2,4,211
573876194,1,1,11.3,2019-11-21,11.3,1.0,1,1,100,2,4,211
573881268,3,1,5.95,2019-11-20,17.85,3.0,1,1,101,2,4,211
573885741,4,1,2.64,2019-11-20,10.56,4.0,1,1,101,2,4,211
573889286,1,1,65.87,2019-11-20,65.87,1.0,1,1,101,2,4,211
573893083,19,3,5.678947368421053,2020-02-25,107.9,6.333333333333333,1,1,4,5,7,511
573893777,4,1,3.4924999999999997,2020-01-15,13.969999999999999,4.0,1,1,45,4,6,411
573894498,28,1,1.8025,2019-11-21,50.47,28.0,1,1,100,2,4,211
573898125,36,3,3.721666666666667,2020-01-08,133.98000000000002,12.0,1,1,52,4,6,411
573911845,18,1,1.3916666666666666,2019-11-20,25.049999999999997,18.0,1,1,101,2,4,211
573916169,3,1,3.19,2019-11-20,9.57,3.0,1,1,101,2,4,211
573919390,12,1,2.669166666666667,2019-11-21,32.03,12.0,1,1,100,2,4,211
573942522,2,1,12.855,2019-12-19,25.71,2.0,1,1,72,3,5,311
573973133,55,4,2.693090909090909,2020-01-12,148.12,13.75,1,1,48,4,6,411
574012365,5,2,10.112,2020-01-10,50.56,2.5,1,1,50,4,6,411
574019728,5,1,7.938,2019-11-20,39.69,5.0,1,1,101,2,4,211
574025137,13,2,6.189230769230769,2020-01-26,80.46,6.5,1,1,34,4,6,411
574036232,1,1,14.27,2019-11-20,14.27,1.0,1,1,101,2,4,211
574049184,3,1,2.3266666666666667,2019-11-20,6.98,3.0,1,1,101,2,4,211
574067955,2,1,4.835,2019-12-17,9.67,2.0,1,1,74,3,5,311
574074150,21,1,2.6414285714285715,2019-11-20,55.47,21.0,1,1,101,2,4,211
574082591,3,1,2.9600000000000004,2019-11-20,8.88,3.0,1,1,101,2,4,211
574082600,7,1,2.414285714285714,2019-11-20,16.9,7.0,1,1,101,2,4,211
574082819,6,1,3.6116666666666664,2019-11-20,21.669999999999998,6.0,1,1,101,2,4,211
574089281,15,2,4.077333333333333,2020-01-28,61.15999999999999,7.5,1,1,32,4,6,411
574090549,6,1,6.166666666666667,2020-01-18,37.0,6.0,1,1,42,4,6,411
574091401,10,1,4.1370000000000005,2019-11-20,41.370000000000005,10.0,1,1,101,2,4,211
574098938,1,1,28.32,2019-11-29,28.32,1.0,1,1,92,2,4,211
574130097,3,1,29.05,2019-11-25,87.15,3.0,1,1,96,2,4,211
574136205,6,1,1.745,2019-11-20,10.47,6.0,1,1,101,2,4,211
574148550,13,1,3.8123076923076926,2020-01-19,49.56,13.0,1,1,41,4,6,411
574151177,20,1,1.4505000000000001,2019-11-21,29.01,20.0,1,1,100,2,4,211
574153474,6,1,6.798333333333333,2019-11-21,40.79,6.0,1,1,100,2,4,211
574163485,3,1,6.41,2019-11-23,19.23,3.0,1,1,98,2,4,211
574242517,6,1,8.751666666666667,2019-12-20,52.510000000000005,6.0,1,1,71,3,5,311
574254124,7,1,3.294285714285714,2019-11-21,23.06,7.0,1,1,100,2,4,211
574255123,15,1,6.496666666666667,2019-11-22,97.45,15.0,1,1,99,2,4,211
574270580,3,1,4.569999999999999,2020-01-27,13.709999999999997,3.0,1,1,33,4,6,411
574272539,5,1,5.796,2019-11-21,28.98,5.0,1,1,100,2,4,211
574282944,4,1,4.8100000000000005,2019-11-21,19.240000000000002,4.0,1,1,100,2,4,211
574291517,3,1,43.650000000000006,2019-11-21,130.95000000000002,3.0,1,1,100,2,4,211
574305624,27,3,2.537037037037037,2020-02-11,68.5,9.0,1,1,18,5,7,511
574322732,10,1,3.5780000000000003,2019-11-21,35.78,10.0,1,1,100,2,4,211
574338143,38,1,2.6973684210526314,2019-11-21,102.5,38.0,1,1,100,2,4,211
574338988,1,1,19.59,2019-11-21,19.59,1.0,1,1,100,2,4,211
574343088,12,1,10.304166666666665,2019-11-21,123.64999999999998,12.0,1,1,100,2,4,211
574348563,14,1,2.9435714285714285,2019-11-22,41.21,14.0,1,1,99,2,4,211
574371540,8,1,2.305,2019-11-21,18.44,8.0,1,1,100,2,4,211
574371701,3,1,4.38,2019-11-21,13.14,3.0,1,1,100,2,4,211
574372618,4,1,18.73,2020-01-28,74.92,4.0,1,1,32,4,6,411
574374927,3,1,13.793333333333331,2019-11-21,41.379999999999995,3.0,1,1,100,2,4,211
574385245,30,2,5.956333333333333,2019-12-23,178.69,15.0,1,1,68,3,5,311
574387968,3,1,8.783333333333333,2020-01-19,26.35,3.0,1,1,41,4,6,411
574390332,3,1,3.4433333333333334,2019-11-21,10.33,3.0,1,1,100,2,4,211
574401785,5,1,14.943999999999999,2019-11-23,74.72,5.0,1,1,98,2,4,211
574415793,22,2,6.1881818181818184,2020-01-18,136.14000000000001,11.0,1,1,42,4,6,411
574423268,12,1,1.0608333333333333,2019-11-21,12.73,12.0,1,1,100,2,4,211
574434520,7,1,4.49,2019-12-17,31.43,7.0,1,1,74,3,5,311
574437105,8,1,3.2375,2019-11-21,25.9,8.0,1,1,100,2,4,211
574451832,1,1,9.37,2020-01-31,9.37,1.0,1,1,29,5,7,511
574481581,11,1,2.8181818181818183,2019-11-22,31.0,11.0,1,1,99,2,4,211
574485745,4,1,3.855,2019-11-21,15.42,4.0,1,1,100,2,4,211
574504715,2,1,7.215,2019-11-21,14.43,2.0,1,1,100,2,4,211
574505769,2,1,20.255000000000003,2020-01-24,40.510000000000005,2.0,1,1,36,4,6,411
574536678,9,1,4.096666666666667,2019-12-02,36.87,9.0,1,1,89,3,5,311
574538679,12,2,2.86,2019-12-22,34.32,6.0,1,1,69,3,5,311
574540512,4,1,1.5724999999999998,2019-11-21,6.289999999999999,4.0,1,1,100,2,4,211
574541195,2,1,7.54,2019-12-25,15.08,2.0,1,1,66,3,5,311
574549025,14,1,2.8778571428571427,2019-11-21,40.29,14.0,1,1,100,2,4,211
574551740,5,1,1.444,2019-11-21,7.22,5.0,1,1,100,2,4,211
574563363,18,1,3.107222222222222,2020-02-04,55.93,18.0,1,1,25,5,7,511
574569093,34,1,4.396470588235294,2019-11-21,149.48,34.0,1,1,100,2,4,211
574580281,1,1,9.05,2019-11-21,9.05,1.0,1,1,100,2,4,211
574582987,3,1,2.6766666666666663,2019-11-21,8.03,3.0,1,1,100,2,4,211
574589299,10,2,11.854000000000001,2019-11-22,118.54,5.0,1,1,99,2,4,211
574590729,6,1,9.641666666666667,2019-12-09,57.85000000000001,6.0,1,1,82,3,5,311
574600616,47,1,2.0570212765957447,2019-11-21,96.68,47.0,1,1,100,2,4,211
574626468,5,1,10.476,2019-11-25,52.38,5.0,1,1,96,2,4,211
574631440,7,1,7.601428571428572,2019-11-21,53.21000000000001,7.0,1,1,100,2,4,211
574641518,2,1,11.3,2019-11-21,22.6,2.0,1,1,100,2,4,211
574643623,3,1,9.786666666666667,2020-01-01,29.36,3.0,1,1,59,4,6,411
574693156,72,1,3.0395833333333333,2019-11-22,218.85,72.0,1,1,99,2,4,211
574705581,20,1,5.1025,2019-11-22,102.05,20.0,1,1,99,2,4,211
574706513,13,1,5.81923076923077,2019-12-08,75.65,13.0,1,1,83,3,5,311
574709027,6,1,2.0733333333333337,2019-12-12,12.440000000000001,6.0,1,1,79,3,5,311
574710774,24,2,2.6870833333333337,2019-12-01,64.49000000000001,12.0,1,1,90,3,5,311
574724279,8,2,5.987500000000001,2019-12-12,47.900000000000006,4.0,1,1,79,3,5,311
574757590,22,1,4.4368181818181816,2019-11-29,97.61,22.0,1,1,92,2,4,211
574762632,6,1,5.138333333333333,2019-11-23,30.83,6.0,1,1,98,2,4,211
574797489,11,1,6.135454545454545,2019-11-22,67.49,11.0,1,1,99,2,4,211
574798416,5,1,3.596,2020-02-05,17.98,5.0,1,1,24,5,7,511
574799062,4,1,6.112500000000001,2019-11-26,24.450000000000003,4.0,1,1,95,2,4,211
574804900,8,1,3.865,2019-12-26,30.92,8.0,1,1,65,3,5,311
574814206,11,1,5.723636363636363,2019-11-25,62.959999999999994,11.0,1,1,96,2,4,211
574815082,2,1,8.35,2019-11-22,16.7,2.0,1,1,99,2,4,211
574815376,2,1,5.085,2019-11-22,10.17,2.0,1,1,99,2,4,211
574818166,29,4,8.95896551724138,2020-02-09,259.81,7.25,1,1,20,5,7,511
